Laguna Verde-1,reactordetails.aspx?id=27570&rid=BF748E76-320B-4ACD-8ECE-ED6F2E97E852, BWR, Operating,19.7189,-96.4039
Laguna Verde-2,reactordetails.aspx?id=27570&rid=1A5E26D8-9D98-44B7-91DF-9F77335BC377, BWR, Operating,41.2461,-88.6724
LaSalle-1,reactordetails.aspx?id=27570&rid=AFE4725A-38D6-491F-A135-010B1E88A2F9, BWR, Operating,41.2456,-88.6724
LaSalle-2,reactordetails.aspx?id=27570&rid=901787C2-39B3-4C64-913A-D990DC526DC2, BWR, Operating,41.4267,12.8081
Latina,reactordetails.aspx?id=27570&rid=AED18F8D-01EA-400D-99D9-5FDCD81A0B65, GCR, Shut down,47.6012,8.18341
Leibstadt,reactordetails.aspx?id=27570&rid=930679C4-6449-40D8-AFC2-08075454006E, BWR, Operating,43.4325,-2.87163
Lemoniz-1,reactordetails.aspx?id=27570&rid=6460122F-1CD6-4677-9775-8D89E4916684, PWR, Suspended indefinitely/Cancelled,43.4325,-2.87063
Lemoniz-2,reactordetails.aspx?id=27570&rid=D0B0FDEE-5FA9-4D17-9002-F6605A2F5637, PWR, Suspended indefinitely/Cancelled,59.83705,29.0394
Leningrad II-1,reactordetails.aspx?id=27570&rid=8C241485-B90A-4EB5-9EF8-2E70882AEC5C, PWR/VVER, Under construction,59.83705,29.0399
Leningrad II-2,reactordetails.aspx?id=27570&rid=7BF22E0B-89C6-4AC0-9231-42F6008A0938, PWR/VVER, Under construction,59.8403,29.0274
Leningrad-1,reactordetails.aspx?id=27570&rid=717FEB00-6EF0-4B94-BC8B-73C0556D56F3, LWGR/RBMK, Operating,59.8403,29.0284
Leningrad-2,reactordetails.aspx?id=27570&rid=06276954-3B57-4F17-BD59-C1D279DC8286, LWGR/RBMK, Operating,59.8403,29.0294
Leningrad-3,reactordetails.aspx?id=27570&rid=60AC2770-6C1A-4972-9400-1EE0679E1F30, LWGR/RBMK, Operating,59.8403,29.0304
Leningrad-4,reactordetails.aspx?id=27570&rid=E1C590D4-6C86-40B2-8EBF-1441E1B49A00, LWGR/RBMK, Operating,40.2251,-75.5835
Limerick-1,reactordetails.aspx?id=27570&rid=E0DF22B8-3905-40F0-95A1-83DB0E6D05C4, BWR, Operating,40.2246,-75.5835
Limerick-2,reactordetails.aspx?id=27570&rid=35688F30-8376-4EE3-812C-B862E32A3745, BWR, Operating,22.6058,114.55
Lingao-1,reactordetails.aspx?id=27570&rid=ABCDDF96-8E98-4B01-8924-AEE64A7A85C7, PWR, Operating,22.6053,114.55
Lingao-2,reactordetails.aspx?id=27570&rid=6AF4CEE3-909F-4E8D-8153-5C5E7044BCF6, PWR, Operating,22.6089,114.552
Lingao-3,reactordetails.aspx?id=27570&rid=F2B8EDD9-F756-461A-8893-5BDD82A38104, PWR, ,22.6084,114.552
Lingao-4,reactordetails.aspx?id=27570&rid=C14C77A2-E33C-4212-9CAB-CEDFCA8295B2, PWR, Under construction,52.4831,7.30207
Lingen KWL,reactordetails.aspx?id=27570&rid=4894AC99-8E7A-446C-9615-8F1186C3AEDF, BWR, Shut down,60.3715,26.3423
Loviisa-1,reactordetails.aspx?id=27570&rid=B47F2ED2-78FB-47D0-9756-B7811F7808F2, PWR/VVER, Operating,60.3714,26.3429
Loviisa-2,reactordetails.aspx?id=27570&rid=FDF13276-3492-491B-ACE6-F595F90FAE70, PWR/VVER, Operating,46.6928,6.82705
Lucens CNL,reactordetails.aspx?id=27570&rid=F3CAD2E7-CA50-4BBD-BC7A-E6679BC468CB, HWGCR, Shut down,25.0384,121.924
Lungmen-1,reactordetails.aspx?id=27570&rid=B224F5AB-8D8D-427F-B449-40CF1C77E6E3, ABWR, Under construction,25.0389,121.924
Lungmen-2,reactordetails.aspx?id=27570&rid=D8DE665F-26EB-4F4C-A867-D983E437B6A0, ABWR, Under construction,21.9585,120.753
Maanshan-1,reactordetails.aspx?id=27570&rid=01D677EC-8D04-40DF-86A0-5D9D5CEECF7B, PWR, Operating,21.9585,120.754
Maanshan-2,reactordetails.aspx?id=27570&rid=026C3874-DED9-4037-9DC5-BC89823D3485, PWR, Operating,43.9505,-69.6946
Maine Yankee,reactordetails.aspx?id=27570&rid=C165F3DE-0800-4730-B19F-4C0BBE4F5098, PWR, Shut down,58.553,16.8312
Marviken,reactordetails.aspx?id=27570&rid=875E2D10-4E85-49A1-AB4D-2F9E72076323, , Suspended indefinitely/Cancelled,35.4333,-80.9463
McGuire-1,reactordetails.aspx?id=27570&rid=069436F6-4AC0-44BF-AB2A-7E021934E5AA, PWR, Operating,35.4327,-80.9463
McGuire-2,reactordetails.aspx?id=27570&rid=E0581971-7689-44BC-A435-BC86670F7533, PWR, Operating,43.5863,-84.2211
Midland-1,reactordetails.aspx?id=27570&rid=F80E0F53-1C0E-479C-8CBA-6D1CF1B4C899, PWR, Suspended indefinitely/Cancelled,43.5857,-84.2211
Midland-2,reactordetails.aspx?id=27570&rid=B34E0962-8567-4E5E-A8AA-B78EE0B35B5B, PWR, Suspended indefinitely/Cancelled,35.7013,135.962
Mihama-1,reactordetails.aspx?id=27570&rid=76FDA6BA-994B-446E-B84D-E9B61725C6E3, PWR, Operating,35.7008,135.962
Mihama-2,reactordetails.aspx?id=27570&rid=BBE3B64F-1073-434E-A849-E4CA4DE2948E, PWR, Operating,35.7034,135.961
Mihama-3,reactordetails.aspx?id=27570&rid=B6B13C83-BC75-49EB-8ADF-F985951DEFEF, PWR, Operating,41.3121,-72.166
Millstone-1,reactordetails.aspx?id=27570&rid=449A3156-E08B-4E92-AD9E-C02A59A423D2, BWR, Shut down,41.3116,-72.166
Millstone-2,reactordetails.aspx?id=27570&rid=107EC9BB-ABEA-4CAA-961F-D7DB0372EBC3, PWR, Operating,41.3111,-72.166
Millstone-3,reactordetails.aspx?id=27570&rid=0AA79D3B-9516-45C3-B76F-2D0459ED619E, PWR, Operating,48.2609,18.4547
Mochovce-1,reactordetails.aspx?id=27570&rid=44B659B0-2732-47E6-8B79-42B3E7C2B554, PWR/VVER, Operating,48.2604,18.4547
Mochovce-2,reactordetails.aspx?id=27570&rid=6E3DCA78-8770-44EB-B11D-1F00B2E88B90, PWR/VVER, Operating,48.2599,18.4547
Mochovce-3,reactordetails.aspx?id=27570&rid=66A6DBD0-D954-416A-A56A-D9AB477B1823, PWR/VVER, Under construction,48.2594,18.4547
Mochovce-4,reactordetails.aspx?id=27570&rid=9F1B712D-2E75-4A61-BA21-82568AE703AF, PWR/VVER, Under construction,35.73906,135.98808
Monju,reactordetails.aspx?id=27570&rid=5C9E70AA-6A67-40AB-B6E4-5AB56331FDA0, FBR, Operating,42.3601,11.5276
Montalto di Castro-1,reactordetails.aspx?id=27570&rid=CD80D13C-1794-4FEC-A59E-D53BAF7BE456, BWR, Suspended indefinitely/Cancelled,42.3601,11.5279
Montalto di Castro-2,reactordetails.aspx?id=27570&rid=B58334B5-6BF1-4799-AFE1-CDC8F837FDEB, BWR, Suspended indefinitely/Cancelled,45.3337,-93.8504
Monticello,reactordetails.aspx?id=27570&rid=35FB9273-807F-47C3-B4BC-69E126784092, BWR, Operating,46.969,7.26622
Muehleberg,reactordetails.aspx?id=27570&rid=6EF70AE1-26A7-4EDD-9B33-B892F27E4570, BWR, Operating,50.4086,7.48531
Muelheim-Karlich,reactordetails.aspx?id=27570&rid=ECCF4BE1-3BAD-4CBF-A9C9-F67F7945C58D, PWR, Shut down,28.1559,78.4092
Narora-1,reactordetails.aspx?id=27570&rid=F0831F2D-C0F0-4A54-A3B0-DE633EA386DE, PHWR, Operating,28.1554,78.4092
Narora-2,reactordetails.aspx?id=27570&rid=B04F33F9-A418-40AD-BF09-C494CB2F7FC3, PHWR, Operating,49.0394,9.17555
Neckarwestheim-1,reactordetails.aspx?id=27570&rid=0DFBE460-BB67-4E4D-80B3-0F6113B7CE2F, PWR, Operating,49.0394,9.17616
Neckarwestheim-2,reactordetails.aspx?id=27570&rid=2715BF8E-DCB1-4F1D-9491-943AC7BB61D5, PWR, Operating,48.6044,12.3043
Niederaichbach (KKN),reactordetails.aspx?id=27570&rid=38079533-3563-4BAD-B042-5C34D039D6BE, HWGCR, Shut down,43.5216,-76.4124
Nine Mile Point-1,reactordetails.aspx?id=27570&rid=F975950A-7727-4B99-A59F-8DA9D597A21F, BWR, Operating,43.5205,-76.4126
Nine Mile Point-2,reactordetails.aspx?id=27570&rid=0114D885-E433-4723-815D-CDD9445C66B7, BWR, Operating,27.0463,120.2867
Ningde 1,reactordetails.aspx?id=27570&rid=8EFD290F-8462-4377-946C-3286523747C1, PWR, Under construction,27.0438,120.2867
Ningde 2,reactordetails.aspx?id=27570&rid=8D9FF75F-4F11-489F-81F2-682A50348374, PWR, Under construction,27.04265,120.2836
Ningde 3,reactordetails.aspx?id=27570&rid=6C2ECFF7-71D4-48BA-B810-AAB0DF41FF9E, PWR, ,48.517,3.52004
Nogent-1,reactordetails.aspx?id=27570&rid=67BFC074-4887-422A-B998-75CE58E7074A, PWR, Operating,48.5164,3.52004
Nogent-2,reactordetails.aspx?id=27570&rid=CA21AC83-AA75-4C39-9352-38B62638A2C4, PWR, Operating,38.0612,-77.7918
North Anna-1,reactordetails.aspx?id=27570&rid=2801DA87-FD2B-4E1D-AC8E-B22117585950, PWR, Operating,38.0607,-77.7918
North Anna-2,reactordetails.aspx?id=27570&rid=B417A56B-B9EA-42B8-959F-436AEEA6D17C, PWR, Operating,51.27325,39.19656
Novovoronezh II-1,reactordetails.aspx?id=27570&rid=2EEFC066-ABBE-49A0-B700-1E42241EDD8A, PWR/VVER, Under construction,51.27072,39.19656
Novovoronezh II-2,reactordetails.aspx?id=27570&rid=01610644-6129-4D20-9F36-D075D37489A0, PWR/VVER, Under construction,51.2754,39.2064
Novovoronezh-1,reactordetails.aspx?id=27570&rid=24C1D82D-109D-48C4-A967-16B6AD7BE601, PWR/VVER, Shut down,51.2749,39.2064
Novovoronezh-2,reactordetails.aspx?id=27570&rid=217142CF-510A-4AAB-9039-F2C2B2F5AD94, PWR/VVER, Shut down,51.2744,39.2064
Novovoronezh-3,reactordetails.aspx?id=27570&rid=5C6D0078-DBA6-4DB6-93FF-8B0A522B0390, PWR/VVER, Operating,51.2739,39.2064
Novovoronezh-4,reactordetails.aspx?id=27570&rid=E575EF52-D446-4395-BE61-F26E9AFB0C8A, PWR/VVER, Operating,52.3807,39.2112
Novovoronezh-5,reactordetails.aspx?id=27570&rid=1B33A7A2-83F3-43E0-85D9-E3D1464B8912, PWR/VVER, Operating,55.0839,36.5704
Obninsk APS (Prototype),reactordetails.aspx?id=27570&rid=D57B2DCC-1956-4355-AEDA-9101C51F7850, LWGR, Shut down,49.3645,9.07715
Obrigheim,reactordetails.aspx?id=27570&rid=4130ABB5-6530-4A95-AE15-3BDEAB322689, PWR, Shut down,34.7964,-82.8944
Oconee-1,reactordetails.aspx?id=27570&rid=12E2A26D-83FB-414F-80DF-8EE984150FF0, PWR, Operating,34.7959,-82.8944
Oconee-2,reactordetails.aspx?id=27570&rid=1BE42121-BEEF-4278-8441-796B574245C6, PWR, Operating,34.7954,-82.8944
Oconee-3,reactordetails.aspx?id=27570&rid=406F77EF-D26A-4239-99B4-2A72DF627701, PWR, Operating,35.5437,135.652
Ohi-1,reactordetails.aspx?id=27570&rid=59ED3F3D-D348-47DC-B60F-FF1257E3CC72, PWR, Operating,35.5432,135.652
Ohi-2,reactordetails.aspx?id=27570&rid=31BB3FFF-3BF6-444E-A430-71B51D1B244D, PWR, Operating,35.5422,135.652
Ohi-3,reactordetails.aspx?id=27570&rid=7A5060E3-4DAB-41F7-B99B-5E67983F84F6, PWR, ,35.5422,135.652
Ohi-4,reactordetails.aspx?id=27570&rid=5E735AD1-75BA-43D0-8C49-0479ABDD22D2, PWR, Operating,41.50697,140.90884
Ohma,reactordetails.aspx?id=27570&rid=5053B4CC-B8B6-4221-8FEE-2E7FD3DABC31, ABWR, Under construction,51.6492,-2.56709
Oldbury-1,reactordetails.aspx?id=27570&rid=591340BC-83D1-4821-B5CD-E31652A7E18F, GCR (Magnox), Operating,51.6488,-2.56709
Oldbury-2,reactordetails.aspx?id=27570&rid=5B9A3D49-D402-4719-98EF-6ACCC8DE9CFE, GCR (Magnox), Operating,61.2354,21.444
Olkiluoto-1,reactordetails.aspx?id=27570&rid=F8B39CBB-379E-4B93-B131-7745E1F44E73, BWR, Operating,61.2354,21.445
Olkiluoto-2,reactordetails.aspx?id=27570&rid=828B4640-DA7B-4EB4-B3AD-FDE569C0AE07, BWR, Operating,61.234352,21.435287
Olkiluoto-3,reactordetails.aspx?id=27570&rid=2B5AF551-8FAD-42C1-8737-A651CC2AD0E0, PWR, Under construction,38.4,141.504
Onagawa-1,reactordetails.aspx?id=27570&rid=CA833697-1FFF-4CBB-B729-74C88B99295B, BWR, Operating,38.4005,141.504
Onagawa-2,reactordetails.aspx?id=27570&rid=0F34FFE2-21DD-455E-A87B-08FE2F0FDD9D, BWR, Operating,38.401,141.504
Onagawa-3,reactordetails.aspx?id=27570&rid=A2C7DB81-96E6-47C9-8BDE-A9A25F23049F, BWR, Operating,57.4146,16.6658
Oskarshamn-1,reactordetails.aspx?id=27570&rid=AE363F34-08BC-468A-9D79-7FAFB546EB09, BWR, Operating,57.4146,16.6668
Oskarshamn-2,reactordetails.aspx?id=27570&rid=F3BD02A3-9A45-4F5E-905F-47270887FFB0, BWR, Operating,57.4161,16.671
Oskarshamn-3,reactordetails.aspx?id=27570&rid=9503AC37-E4F9-4411-AF0F-E069FC5446AF, BWR, Operating,39.8146,-74.2077
Oyster Creek,reactordetails.aspx?id=27570&rid=81330B00-6185-47EA-982B-CCEEBFFC2E76, BWR, Operating,46.573998,18.855155
Paks-1,reactordetails.aspx?id=27570&rid=34EC27C4-CA16-46EE-863C-24CBAE1D2FF9, PWR, Operating,46.574,18.8562
Paks-2,reactordetails.aspx?id=27570&rid=A2744E64-D360-4752-B870-2B302FB880B9, PWR, Operating,46.574,18.8572
Paks-3,reactordetails.aspx?id=27570&rid=8D9AADBC-D7FD-4F13-939F-24DD5BBC7EFB, PWR, Operating,46.574,18.8582
Paks-4,reactordetails.aspx?id=27570&rid=F0972664-7FCE-4516-936A-6E0F70F09CE8, PWR, Operating,42.3226,-86.3161
Palisades,reactordetails.aspx?id=27570&rid=53981E83-F2AB-4C78-A06F-DB1655F16294, PWR, Operating,33.3873,-112.863
Palo Verde-1,reactordetails.aspx?id=27570&rid=F9158AC8-36FF-4895-866B-07D07B15916F, PWR, Operating,33.3868,-112.863
Palo Verde-2,reactordetails.aspx?id=27570&rid=C48337DD-704E-474B-A1B3-EF99BBDB048B, PWR, Operating,33.3863,-112.863
Palo Verde-3,reactordetails.aspx?id=27570&rid=BEABF799-1A46-4C87-9C52-42B9DF5CA982, PWR, Operating,49.8569,0.635286
Paluel-1,reactordetails.aspx?id=27570&rid=423F71D6-D484-46D0-B02C-09B904617E53, PWR, Operating,49.8564,0.635286
Paluel-2,reactordetails.aspx?id=27570&rid=71E970DB-57C1-4968-94AD-2C5EF2263D13, PWR, Operating,49.8559,0.635286
Paluel-3,reactordetails.aspx?id=27570&rid=381B364E-610A-4E14-80A3-3ABC56EBC800, PWR, Operating,49.8555,0.635286
Paluel-4,reactordetails.aspx?id=27570&rid=0E87AEEC-AE49-48B7-8243-5150F4BDF5D7, PWR, Operating,43.6033,-96.6363
Pathfinder test reactor,reactordetails.aspx?id=27570&rid=98370B14-64F7-44BB-9D49-64EB5E9D0CB6, BWR, Shut down,39.7594,-76.2702
Peach Bottom-1,reactordetails.aspx?id=27570&rid=5529324F-856F-499E-8D5E-272CFAFB8FF7, HTGR, Shut down,39.7589,-76.2702
Peach Bottom-2,reactordetails.aspx?id=27570&rid=59E89ABF-4BDB-4463-96C7-D83D9EE5523B, BWR, Operating,39.7584,-76.2702
Peach Bottom-3,reactordetails.aspx?id=27570&rid=CB54268B-DC5B-410B-BD77-C400FF2762E3, BWR, Operating,49.975,1.21494
Penly-1,reactordetails.aspx?id=27570&rid=DF3A1D9C-0762-45D7-9A44-5DB6EDDC54DC, PWR, Operating,49.9746,1.21494
Penly-2,reactordetails.aspx?id=27570&rid=DA0DA859-6CE7-48D3-8544-7D43A01E78E0, PWR, Operating,49.977611,1.21409
Penly-3,reactordetails.aspx?id=27570&rid=9954ED32-8915-4DED-A8E5-75D069479C6C, PWR, Planned,41.8006,-81.1465
Perry-1,reactordetails.aspx?id=27570&rid=7DDC5D98-CCC6-41FB-B6A6-977DA3C5F4CC, BWR, Operating,41.8001,-81.1465
Perry-2,reactordetails.aspx?id=27570&rid=F2C37C56-CB71-4120-9E66-9D1C2100ECD8, BWR, Suspended indefinitely/Cancelled,44.1421,4.71156
Phenix,reactordetails.aspx?id=27570&rid=0C0C2117-CB84-458E-AA33-F9BDE3594EA4, FBR, Shut down,49.2526,8.43235
Philippsburg-1,reactordetails.aspx?id=27570&rid=1197AFF7-B94A-424B-B953-17C0689CED95, BWR, Operating,49.2526,8.43335
Philippsburg-2,reactordetails.aspx?id=27570&rid=CD318B46-A1F3-4FCC-88B4-6417FBDECAAD, PWR, Operating,43.8116,-79.0695
Pickering-1,reactordetails.aspx?id=27570&rid=A309AF5D-2E1D-41DB-893D-232BADC82FCD, PHWR/CANDU, Operating,43.8116,-79.0689
Pickering-2,reactordetails.aspx?id=27570&rid=0A5EA17C-64FD-4A04-A641-219FE4B9709C, PHWR/CANDU, Not operating,43.8114,-79.0679
Pickering-3,reactordetails.aspx?id=27570&rid=E5DDA796-FBDE-47FB-BE16-DAC32CE53C00, PHWR/CANDU, Not operating,43.8113,-79.0673
Pickering-4,reactordetails.aspx?id=27570&rid=9FAF426D-3C08-4A5C-AD4C-B4EB292FA47D, PHWR/CANDU, Operating,43.8107,-79.0649
Pickering-5,reactordetails.aspx?id=27570&rid=A5EEDD60-7A9C-4DA2-925D-C230FEE9876E, PHWR/CANDU, Operating,43.8105,-79.0642
Pickering-6,reactordetails.aspx?id=27570&rid=C299CE01-C905-4739-9F91-0E18EFBC7B4A, PHWR/CANDU, Operating,43.8102,-79.063
Pickering-7,reactordetails.aspx?id=27570&rid=322F59AD-655C-4FF5-B47B-95FE255BEE6A, PHWR/CANDU, Operating,43.81,-79.062
Pickering-8,reactordetails.aspx?id=27570&rid=FC8D8977-FB6C-4081-B5BE-9DBB5FE385EA, PHWR/CANDU, Operating,41.9449,-70.5776
Pilgrim-1,reactordetails.aspx?id=27570&rid=7136DA63-1877-4282-A0C1-4BB27FD054DE, BWR, Operating,14.6285,120.316
PNPP-1 (Batan),reactordetails.aspx?id=27570&rid=E888F083-9486-46C2-A385-6541CB9ABF5B, PWR, Suspended indefinitely/Cancelled,44.2816,-87.5343
Point Beach-1,reactordetails.aspx?id=27570&rid=B06F1E4B-A249-445C-A6D3-470F9FB5EDA4, PWR, Operating,44.2811,-87.5343
Point Beach-2,reactordetails.aspx?id=27570&rid=2FCFEF14-CC84-4020-AA60-9FD43549052A, PWR, Operating,45.068,-66.4554
Point Lepreau,reactordetails.aspx?id=27570&rid=FF60F713-8087-41B3-B9A6-6A3E59176423, PHWR/CANDU, ,44.6223,-92.6314
Prairie Island-1,reactordetails.aspx?id=27570&rid=576DF707-B0DD-48E4-B51E-6D1B45B952FB, PWR, Operating,44.6218,-92.6314
Prairie Island-2,reactordetails.aspx?id=27570&rid=E814AC81-559D-4D4A-A1E6-299BA30FC81A, PWR, Operating,30.4398,120.95
Qinshan-1 (Phase I),reactordetails.aspx?id=27570&rid=EE7C6B7E-0F05-48F6-B7D7-0F3E5C86B899, PWR, Operating,30.421,120.945
Qinshan-2 (Phase II Unit 1),reactordetails.aspx?id=27570&rid=8E3B970A-0FBC-4D58-88A8-21B809069824, PWR, Operating,30.4208,120.946
Qinshan-3 (Phase II Unit 2),reactordetails.aspx?id=27570&rid=222CA707-5D56-4DE2-B3CA-37FBB850FB08, PWR, Operating,30.436,120.961
Qinshan-4 (Phase III Unit 1),reactordetails.aspx?id=27570&rid=E4279AA0-BCCC-41B9-A2A1-C2DF88100086, PHWR/CANDU, ,30.4354,120.961
Qinshan-5 (Phase III  Unit 2),reactordetails.aspx?id=27570&rid=F996A993-66C7-452E-9836-46055B58A6B9, PHWR/CANDU, ,30.4189,120.942
Qinshan-6 (Phase II Unit 3),reactordetails.aspx?id=27570&rid=D6473C9E-4DB4-4FDF-8A37-6BCBBD372EDB, PWR, ,30.4186,120.943
Qinshan-7 (Phase II Unit 4),reactordetails.aspx?id=27570&rid=B76C1626-3E29-4114-B59B-C4A079B65A48, PWR, Under construction,41.7268,-90.3078
Quad Cities-1,reactordetails.aspx?id=27570&rid=ABAA5D61-E4DA-4B9F-8737-9CABF51FFDDC, BWR, Operating,41.7263,-90.3078
Quad Cities-2,reactordetails.aspx?id=27570&rid=CD8A5657-E87B-40F3-9A3D-5675DD6DFE6F, BWR, Operating,43.2786,-77.3108
R E Ginna,reactordetails.aspx?id=27570&rid=9C479FC1-5BF2-4C81-B8EF-F70411EABAFF, PWR, Operating,24.8762,75.6083
Rajasthan-1,reactordetails.aspx?id=27570&rid=4A86F957-D957-4383-8A86-112595035A82, PHWR, Operating,24.8762,75.6092
Rajasthan-2,reactordetails.aspx?id=27570&rid=E67D8702-F8CA-46F0-9E4A-F5EB9472830E, PHWR, Operating,24.8723,75.619
Rajasthan-3,reactordetails.aspx?id=27570&rid=3AAB0937-E78B-4AD9-8B50-D786F907392B, PHWR, Operating,24.8718,75.619
Rajasthan-4,reactordetails.aspx?id=27570&rid=AAACCFC4-82BA-49F6-84E7-5408577F5ABE, PHWR, Operating,24.8722,75.625
Rajasthan-5,reactordetails.aspx?id=27570&rid=DF5114E9-D2E0-42B9-B794-912A80D1920F, PHWR, Operating,24.8722,75.6254
Rajasthan-6,reactordetails.aspx?id=27570&rid=CED2F8EC-E91B-4020-8D81-0A0581F614CC, PHWR, ,38.3453,-121.12
Rancho Seco,reactordetails.aspx?id=27570&rid=CEB1F2BB-C611-4DD9-9FD5-55D4E15EB5E7, PWR, Shut down,53.1473,12.991
Rheinsberg KKR,reactordetails.aspx?id=27570&rid=3960AE70-4EB7-4E38-828B-1656B4ED5C25, PWR/VVER, Shut down,57.259,12.1112
Ringhals-1,reactordetails.aspx?id=27570&rid=4254972A-2758-44A4-87D1-9BFAEA06FFC1, BWR, Operating,57.259,12.1122
Ringhals-2,reactordetails.aspx?id=27570&rid=44BA8965-0AF8-4664-82AD-CB0814BA481E, PWR, Operating,57.259,12.1132
Ringhals-3,reactordetails.aspx?id=27570&rid=1B3F54D7-064E-4E6A-9AAC-1B37D7C6C3EE, PWR, Operating,57.259,12.1142
Ringhals-4,reactordetails.aspx?id=27570&rid=81C15933-0D22-4ACC-A46A-B82D22F54D09, PWR, Operating,30.7273,-91.3716
River Bend-1,reactordetails.aspx?id=27570&rid=817383B2-ACA7-408B-9BDB-3E5B1168109F, BWR, Operating,46.2008,-77.7046
Rolphton NPD (Demo),reactordetails.aspx?id=27570&rid=F7D882A9-1DB6-4D56-A304-65809AABBC7D, PHWR/CANDU, Shut down,47.5988,42.373
Rostov-1 (Volgodonsk-1),reactordetails.aspx?id=27570&rid=87A74BA4-FCE6-4594-AA99-EE2DC5B7D72E, PWR/VVER, Operating,47.6,42.3739
Rostov-2 (Volgodonsk-2),reactordetails.aspx?id=27570&rid=8534E9A2-DB61-47AD-9BDA-F8BDB5C06D41, PWR/VVER, Operating,47.6013,42.375
Rostov-3 (Volgodonsk-3),reactordetails.aspx?id=27570&rid=6B842286-A21C-4CE4-AB2C-B5792373263B, PWR/VVER, Under construction,47.6026,42.3761
Rostov-4 (Volgodonsk-4),reactordetails.aspx?id=27570&rid=C2508BFB-BF3C-40C4-A6C8-294C003AE233, PWR/VVER, Under construction,51.3261,25.8996
Rovno-1,reactordetails.aspx?id=27570&rid=D0F0B199-DEDE-4682-BD9B-EE674645FD4C, PWR/VVER, Operating,51.3261,25.9006
Rovno-2,reactordetails.aspx?id=27570&rid=40BEFE00-9F40-44BD-8453-3B339A117B31, PWR/VVER, Operating,51.3261,25.9016
Rovno-3,reactordetails.aspx?id=27570&rid=0B036153-9956-44C8-861C-859BD9DE0387, PWR/VVER, Operating,51.3261,25.9026
Rovno-4,reactordetails.aspx?id=27570&rid=E35F34C3-0056-4EFB-805C-A953DAE69D61, PWR/VVER, Operating,39.463,-75.5342
Salem-1,reactordetails.aspx?id=27570&rid=7E643B03-443D-40E9-B5E8-A79CBCE80D06, PWR, Operating,39.4625,-75.5342
Salem-2,reactordetails.aspx?id=27570&rid=DFF85157-4126-48C2-B02F-EF78CC869902, PWR, Operating,33.3678,-117.556
San Onofre-1 (SONGS-1),reactordetails.aspx?id=27570&rid=BEE60500-A60C-479B-8DA2-8DE2C81E7623, PWR, Shut down,33.3673,-117.556
San Onofre-2,reactordetails.aspx?id=27570&rid=23DA6A7C-C0D7-44AE-99C9-A5030BAA22DA, PWR, Operating,33.3668,-117.556
San Onofre-3,reactordetails.aspx?id=27570&rid=820578F9-A81F-45C9-B41A-835B7267FB73, PWR, Operating,29.101111,121.641944
Sanmen-1,reactordetails.aspx?id=27570&rid=64EA90D0-DD64-445B-A980-7F68B6E1C8AA, , Under construction,29.101111,121.646944
Sanmen-2,reactordetails.aspx?id=27570&rid=7BE84167-1869-4873-B662-3D1E70C27860, , Under construction,42.7753,-3.20535
Santa Maria de Garona,reactordetails.aspx?id=27570&rid=C9B5ECA3-6F0F-4235-8916-5F5B2EE6850D, BWR, Operating,42.8974,-70.8493
Seabrook-1,reactordetails.aspx?id=27570&rid=273E6258-BF73-4FD8-BDBC-77BACE0CF589, PWR, Operating,31.8339,130.193
Sendai-1,reactordetails.aspx?id=27570&rid=9815F2A2-8F41-4163-A184-89914E30F897, PWR, Operating,31.8339,130.193
Sendai-2,reactordetails.aspx?id=27570&rid=A26DF18D-E8B1-4D3D-8530-5D69D1968601, PWR, Operating,35.2277,-85.0936
Sequoyah-1,reactordetails.aspx?id=27570&rid=C5A8D702-0B58-4F5B-8C6F-269841CF56BE, PWR, Operating,35.2272,-85.0936
Sequoyah-2,reactordetails.aspx?id=27570&rid=422D2F9E-08F7-4A0B-8398-78CF0688937B, PWR, Operating,35.6349,-78.9548
Shearon Harris-1,reactordetails.aspx?id=27570&rid=A3883305-9758-4899-89D8-D1B71FB71A32, PWR, Operating,37.0611,136.728
Shika-1,reactordetails.aspx?id=27570&rid=D4C647A5-3377-4DC9-B138-22D2A187BFEB, BWR, Operating,37.0611,136.729
Shika-2,reactordetails.aspx?id=27570&rid=9CEDCD2F-95A5-4B08-9F4A-5CF785C0D343, ABWR, Operating,35.5368,132.999
Shimane-1,reactordetails.aspx?id=27570&rid=0E8C720F-C6F0-4170-B323-E0ACA7B1F06C, BWR, Operating,35.5367,133
Shimane-2,reactordetails.aspx?id=27570&rid=CEC8AF67-1569-4810-BA8F-75C6FFDD2692, BWR, Operating,35.53876,133.00495
Shimane-3,reactordetails.aspx?id=27570&rid=7C82DD59-3171-4B60-9883-B0CDFFF6FDF0, ABWR, ,35.72210975,129.4785976
Shin Wolsong-1,reactordetails.aspx?id=27570&rid=B5FEFB38-1289-4774-8E50-5B5FD1D314B0, PWR, Under construction,35.72410975,129.4785976
Shin Wolsong-2,reactordetails.aspx?id=27570&rid=AC0AF255-2411-4FE4-85AF-56BBB1FF5B46, PWR, Under construction,35.32713557,129.3017435
Shin-Kori-1,reactordetails.aspx?id=27570&rid=ADCD5890-32D6-4085-A54A-80C9C963F8AB, PWR, Under construction,35.32913557,129.3017435
Shin-Kori-2,reactordetails.aspx?id=27570&rid=6AE3B642-2F06-46E8-82B1-D04BAF4F1BA1, PWR, Under construction,35.33113557,129.3017435
